mstar,L_x,Habing_G0,m0,r1
0.13692307692307693,0.01333632280381922,3.7673008185496673,4.5387698134899414e-07,0.05981151023843015
0.33604395604395604,0.33076501361354965,13.630769595566646,8.451439951802292e-05,0.5224737619672708
0.11384615384615385,0.006055559851689713,4.388161530574127,8.999154853578e-06,0.5732465886824147
0.11560439560439562,0.032685579793356026,12.760898081149032,1.1983849225505159e-05,0.219227553816336
0.12835164835164836,0.005990207649934238,51.13840551348447,7.824423634656002e-06,0.3813388398833298
0.1665934065934066,0.025030342564590236,6.963158352892952,4.428458610626144e-05,0.23022935905835407
0.7795604395604395,0.6450426904911857,18.15485292129612,8.357688603178128e-05,0.8524771481455273
0.2175824175824176,1.107222454470262,3.184078773058073,4.901114563783094e-06,0.07999900046593317
0.5408791208791209,0.9364405172878579,3.706495509944538,0.1333235561054646,898.9732374460748
0.18923076923076923,0.057652938565644185,27.51785021933391,5.785952536106946e-05,0.5946302664284558
0.32593406593406593,0.098695976486898,21.718228508284046,1.4289207036346445e-07,0.009265190787225217
0.11956043956043957,0.17310189863492942,9.358409491960774,9.35762033995516e-05,0.727618014630158
0.11010989010989011,0.028812332774869824,4.768612414226431,1.5777368839132642e-05,0.45636877944999754
0.14813186813186813,0.0089370099720171,2.995193641331998,2.9183454554686353e-05,0.48137668759591884
0.2002197802197802,0.7016904876384369,3.899460692225931,8.454361973584453e-06,0.2213573017018003
0.1589010989010989,0.9841407178086343,3.4480144812090687,2.4190256240955646e-06,0.20732233242809736
0.31956043956043956,0.057683844815055015,4.892898929878393,0.00015941515340631856,0.8681423927017007
0.2956043956043956,0.483680100962113,17.98577498905039,1.417007715012992e-05,0.946416285817035
0.11560439560439562,0.052843630372343915,8.998139176977165,4.667612267415652e-07,0.03647169349149494
0.10285714285714287,0.004712313699411373,3.2521632392424364,2.4351305526846425e-05,0.7179750918930965
0.12373626373626374,0.04488358869627277,11.88597169428053,1.4783328093094737e-06,0.19803708532599545
0.10021978021978023,0.006194511884963386,3.6472927862021356,1.440330231539405e-05,0.41423404078533343
0.2312087912087912,0.1941921916160341,14.827264120439661,1.3574199551971128e-05,0.1852442126862185
0.3232967032967033,0.14389472078000218,3.2310661866549233,8.73253057002321e-05,0.7035352075196166
0.3402197802197802,1.2199994853488063,17.787059721490323,1.2591366948468594e-06,0.08653113286487489
0.2734065934065934,1.259152027493451,14.654344657187881,2.503488060626912e-06,0.13888950429398378
0.20153846153846156,0.484217390016017,2.205899248554515,6.076009728235114e-05,0.7231063822011955
0.21604395604395604,0.12629387450106666,4.513291213079287,6.229210219218212e-05,0.5595435939369499
0.10945054945054945,0.006788749433597537,15.959383720764501,0.00019012918522885394,0.9191348568309696
0.15868131868131868,0.6013113757910296,24.559216077744736,4.843893164757083e-05,0.6129019008838623
0.11626373626373626,0.018555104977743472,2.6590315407755702,1.0444613093936927e-05,0.28552271593211925
0.10021978021978023,0.0421566398617912,6.762538663150093,5.5347206208138195e-05,0.9038266258556982
0.16505494505494506,0.015563289010396776,37.006722599725364,8.940044771189513e-06,0.2820556851175442
0.3274725274725275,0.01085368272105909,18.359011193453462,8.20423045597187e-06,0.606344562197367
0.15670329670329672,0.010666775402434832,21.96694373429287,2.272724141298266e-05,0.23153341156248883
0.16307692307692306,0.01903261620125072,27.07479604311462,2.7658911890232877e-06,0.2952118389710472
0.29516483516483516,0.06078548076328514,15.368855643685118,4.2281307792103786e-05,0.5587134323618537
0.1578021978021978,0.051133304818596334,3.3927190382135146,1.1127664682486482e-07,0.009770622418918677
0.12131868131868133,0.006266553664774522,2.482221240325306,4.298975916387274e-05,0.43720083624150496
0.14901098901098903,1.4000001100508837,10.727747474521985,2.9845929328530468e-05,0.3653490511272338
0.75010989010989,1.3111283384116288,3.0632993326056184,3.1092482927780956e-05,0.7519648908715763
0.18703296703296704,0.02490629752988314,23.423002867704287,9.993018495229718e-06,0.18902397819066658
0.10945054945054945,0.05787549018539097,2.422412396358476,8.925042656363317e-06,0.40304993813601253
0.1531868131868132,0.06144111877379807,2.727972980297797,2.3958810684161335e-06,0.18649931825310725
0.10681318681318681,0.00229102510158963,5.534891941009415,3.196940074182477e-05,0.24527846523361851
0.18131868131868134,0.022282425871884514,2.7420140804162827,0.0001757956650362733,0.9790700061105644
0.11978021978021978,0.01665764122071176,5.073679726062158,7.690977078371495e-05,0.5954597642933114
0.130989010989011,0.6714533212440322,8.913006165214219,6.388914144000086e-05,0.6974754277202847
0.18967032967032968,0.1905570620497338,5.493552638191332,9.826214105536864e-06,0.33197411341246086
0.7443956043956044,0.0763951871045798,7.614651412478818,3.409392675608136e-05,0.4128507814239451
0.10043956043956044,0.006404804417528235,10.396375647704932,2.4342692723317363e-06,0.34571492155742345
